"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"Fotocasa","","Venta","Plurifamiliar","Piso en Venta en Malilla","46001","Valencia","Valencia","Quatre Carreres","Malilla","39.4460095047","-0.3805489953","3º","Particular","casa3zentro","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/anuncio/2025/03/24/186013469/4592695146.jpg?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186013469&tti=1","2025-03-24","","casa3zentro@gmail.com","No","","","No","No contactado","774","2","2","100","275000","2750","6","Muy alta"
"habitaclia","BM-O149","Venta","Unifamiliar","","","Valencia","Valencia","Benimàmet","","39.5013966021","-0.4160823979","0","Profesional","EXPERCASA SAN MARCELINO","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/03c48502-0a8f-4d0d-beed-fb8eb96104ecG.jpg","https://www.habitaclia.com/i29387000001083","2025-03-24","960151351","valenciasanmarcelino@expercasa.com","No","Muy bueno","","No","No contactado","5024","2","1","110","149000","1354","6","Muy baja"
"milanuncios","539683926","Venta","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Jesús","La Raïosa","39.4575291872","-0.3852010798","4","Profesional","Casabella","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0f5d3b67-8115-4af7-99f6-d2c885bc161aG.jpg","https://www.milanuncios.com/anuncios/r539683926.htm","2025-03-24","962470194","w3566@inmoweb.email","No","","","No","No contactado","10207","4","2","93","250000","2688","6","Muy baja"
"milanuncios","539668898","Venta","Plurifamiliar","Malilla - Carr. de Malilla","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4464196","-0.3801389","3","Particular","","No","Sí","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r539668898.htm","2025-03-24","","","No","","","No","No contactado","95","2","2","100","275000","2750","6","Muy alta"
"milanuncios","539612365","Venta","Plurifamiliar","Valencia Capital","46014","Valencia","Valencia","Patraix","Sant Isidre","39.4508657433","-0.4037452567","","Profesional","DONPISO","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0284ccc9-f88c-46f3-9035-0a7229186915G.jpg","https://www.milanuncios.com/anuncios/r539612365.htm","2025-03-24","960601971","valenciatrader@donpiso.com","No","","","No","No contactado","8550","3","1","102","250000","2450","6","Muy baja"
"milanuncios","539651099","Venta","Plurifamiliar","Valencia Capital","46003","Valencia","Valencia","Ciutat Vella","El Carme","39.4774537433","-0.3815461567","","Profesional","INLEVAL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/07a4cd74-75d2-49ff-9225-a659213e839fG.jpg","https://www.milanuncios.com/anuncios/r539651099.htm","2025-03-24","960963423","iagestion_1987@iagestion.com","No","","","No","No contactado","3488","4","2","123","463000","3764","6","Muy baja"
"habitaclia","KMC101V","Venta","Plurifamiliar","Piso en venta en calle de Ruzafa","","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4657857602","-0.3744311398","2","Profesional","KLONOWSKI INMOBILIARIA","No","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/128231dc-f1ca-4b83-ade0-b666d78f4613G.jpg","https://www.habitaclia.com/i29626000000541","2025-03-24","644644577","atencion.cliente@klonowski.es","No","Muy bueno","","No","No contactado","11450","5","2","229","875000","3820","6","Muy baja"
"habitaclia","101023291","Venta","Plurifamiliar","PISO EN VENTA EN LA CREU DEL GRAO","","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4603239247","-0.3416539759","7","Profesional","PERCENT SERVICIOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0c601754-2c61-4d2d-a407-7619d3e5243dG.jpg","https://www.habitaclia.com/i10532002348925","2025-03-24","34652629150","i.alfavalenciacentro.1930@inmovilla.com","No","Muy bueno","","No","No contactado","4858","2","1","47","215000","4574","6","Muy baja"
"Fotocasa","J 10012","Venta","Plurifamiliar","Piso en Venta en Ciutat de les Ciències i de les Arts - Justicia","46013","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.4516242416","-0.359915275","2º","Profesional","TECNOPISO CATARROJA","Sí","Sí","No","No","Sí","Sí","No","No","https://static.fotocasa.es/images/ads/f3dd1504-f3f6-426f-a4d4-5e10b1849759?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186008716&tti=2","2025-03-24","961280768","gerenciacatarroja@tecnopiso.net","No","","","No","No contactado","10519","2","1","80","360000","4500","6","Muy baja"
"habitaclia","107433094","Venta","Plurifamiliar","","","Valencia","Valencia","Patraix","Vara de Quart","39.4610896602","-0.4130003398","0","Profesional","Gestiona","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0baedc71-082d-4552-a47e-e8aa0b86fe57G.jpg","https://www.habitaclia.com/i48582000000019","2025-03-24","669392001","gesttiona.mcb@gmail.com","No","Muy bueno","","No","No contactado","4846","","1","90","189000","2100","6","Muy baja"
"habitaclia","6189","Venta","Plurifamiliar","","","Valencia","Valencia","Jesús","La Raïosa","39.456193046","-0.386537221","4","Profesional","Casabella","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0f5d3b67-8115-4af7-99f6-d2c885bc161aG.jpg","https://www.habitaclia.com/i15034000003929","2025-03-24","963.620.964","casabella@inmobiliariacasabella.es","No","Muy bueno","","No","No contactado","11406","4","2","93","250000","2688","6","Muy baja"
"milanuncios","539647400","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4720145363","-0.3988617877","4","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/033c04de-1bd4-4c41-8afc-5524e76b01c0G.jpg","https://www.milanuncios.com/anuncios/r539647400.htm","2025-03-24","960964892","i.hogarabitatinmobiliaria.3716@inmovilla.com","No","","","No","No contactado","10043","4","1","95","229000","2410","6","Muy baja"
"milanuncios","539673615","Venta","Plurifamiliar","Valencia Capital","46003","Valencia","Valencia","Ciutat Vella","La Seu","39.4740667433","-0.3754022567","","Profesional","Engel & Völkers","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/0064749e-a668-458f-b2b8-c4f9b10481ebG.jpg","https://www.milanuncios.com/anuncios/r539673615.htm","2025-03-24","961287313","Valencia@engelvoelkers.com","No","","","No","No contactado","8010","1","1","60","450000","7500","6","Muy baja"
"Fotocasa","17","Venta","Plurifamiliar","Piso en Venta en  Carrer de Xalans, Ciutat Jardí","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4708995905","-0.3443015095","3º","Profesional","SV REAL ESTATE AGENCY","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/73bfdb50-f03b-4802-a532-c20b0cb486aa?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186014512&tti=2","2025-03-24","961281243","avenidadelpuerto@svrealestate.es","No","","","No","No contactado","10545","3","2","126","379000","3007","6","Muy baja"
"milanuncios","539673080","Venta","Plurifamiliar","Valencia Capital","46009","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4828578686","-0.3870944966","","Profesional","Casabella","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/005acc7e-9d9b-4898-9d8e-cedaa17a5562G.jpg","https://www.milanuncios.com/anuncios/r539673080.htm","2025-03-24","962470194","w3566@inmoweb.email","No","","","No","No contactado","10024","6","2","101","320000","3168","6","Muy baja"
"habitaclia","106262219","Venta","Plurifamiliar","","","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4894896602","-0.3878393398","0","Profesional","Gestiona","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/06114621-8841-4339-9b77-5f7ab89d6236G.jpg","https://www.habitaclia.com/i48582000000018","2025-03-24","669392001","gesttiona.mcb@gmail.com","No","Muy bueno","","No","No contactado","9452","1","1","180","245000","1361","6","Muy baja"
"habitaclia","VV2503054","Venta","Plurifamiliar","Piso en Venta en Avenida del Cid","","Valencia","Valencia","Patraix","Barrio de Patraix","39.4662966021","-0.3949623979","7","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/02d0449a-87af-4599-b4e6-bf82e215c8b2G.jpg","https://www.habitaclia.com/i4737003824264","2025-03-24","623016964","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","9459","6","4","176","490000","2784","6","Muy baja"
"Fotocasa","P3908","Venta","Plurifamiliar","Ático en Venta en Nou Moles","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4739989047","-0.3961063953","8º","Profesional","Person Inmobiliaria","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/cceb87fd-8ce7-42db-8243-62ab54db01ac?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186010033&tti=2","2025-03-24","962647592","kem@inbox.witei.com","No","Bueno","","No","No contactado","8788","3","2","117","580000","4957","6","Muy baja"
"habitaclia","IP_SM_918","Venta","Plurifamiliar","ð Piso en venta en la zona de Avenida del Puerto, Valencia! ð","","Valencia","Valencia","Camins al Grau","Aiora","39.4655964947","-0.3466873053","2","Profesional","InmoPEOPLE","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0fea0962-7060-40fb-ab55-b8af326005a4G.jpg","https://www.habitaclia.com/i26645000000651","2025-03-24","645672822","juliansaez00@gmail.com","No","Muy bueno","","No","No contactado","6507","3","1","81","180000","2222","1","Muy baja"
"milanuncios","539669145","Venta","Plurifamiliar","Valencia Capital","46008","Valencia","Valencia","Extramurs","Zona Botánico","39.4786327433","-0.3849782567","","Profesional","APROPERTIES REAL ESTATE - VALENCIA","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/070ec287-e31c-41c9-b410-32fc48904a05G.jpg","https://www.milanuncios.com/anuncios/r539669145.htm","2025-03-24","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","8504","3","3","190","750000","3947","6","Muy baja"
"habitaclia","00284","Venta","Plurifamiliar","REFORMADO TRES HABITACIONES, DOS BAÑOS, ASCENSOR EN RUZAFA","","Valencia","Valencia","L'Eixample","Russafa","39.4592496222","-0.3769086858","2","Profesional","PIRAMIDES","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/10a9ea28-b0a0-4c8e-a662-0a3ca88005e2G.jpg","https://www.habitaclia.com/i10816002176673","2025-03-24","963.956.514","inmopiramides@gmail.com","No","Muy bueno","","No","No contactado","4912","3","2","118","450000","3813","6","Muy baja"
"habitaclia","KV008","Venta","Plurifamiliar","TU NUEVO HOGAR EN AVENIDA DEL CID","","Valencia","Valencia","L'Olivereta","Nou Moles","39.4676866021","-0.3987133979","0","Profesional","Kensington Fines Properties International Valencia","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0df1ddb8-e584-4501-ab12-757832573a93G.jpg","https://www.habitaclia.com/i13078000001113","2025-03-24","960265826","info@m2serviciosinmobiliarios.com","No","Muy bueno","","No","No contactado","11475","4","1","143","299000","2090","6","Muy baja"
"habitaclia","P3908","Venta","Plurifamiliar","Magnífico ático dúplex","","Valencia","Valencia","L'Olivereta","Nou Moles","39.4733056021","-0.3967996979","0","Profesional","Person Inmobiliaria","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/15ee409a-439a-4bee-804c-7ed84f3d47beG.jpg","https://www.habitaclia.com/i33945000002113","2025-03-24","605865417","info@personinmobiliaria.com","No","Muy bueno","","No","No contactado","11003","3","2","117","580000","4957","6","Muy baja"
"habitaclia","438","Venta","Unifamiliar","EXCELENTE VIVIENDA EN CL. BARRAIX!!!","","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4935638602","-0.3983322398","0","Profesional","IPISOS","No","No","No","No","No","No","Sí","No","https://images.habimg.com/imgh/0097a47d-b87f-45a2-a336-667dd21b74bbG.jpg","https://www.habitaclia.com/i12419000000432","2025-03-24","961931086","armandosuero@ipisos-realestate.com","No","Muy bueno","","No","No contactado","11374","","","59","150000","2542","6","Muy baja"
"habitaclia","24032501","Venta","Plurifamiliar","Vivienda en Plaza de Cánovas del Castillo","","Valencia","Valencia","L'Eixample","Zona Gran Via","39.4677724642","-0.3659043238","7","Profesional","SELECCIÓN INMOBILIARIA VALENCIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0ea17078-6554-4691-9fd0-5e6cad7d9b2cG.jpg","https://www.habitaclia.com/i11144002942020","2025-03-24","961 047 039","administracion@aperezproyectista.com,pilarseleccioninmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","4710","2","2","85","650000","7647","6","Muy baja"
"habitaclia","2030","Venta","Plurifamiliar","Piso de 6 habitaciones en Les Tendetes en venta","","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4824296602","-0.3875503398","0","Profesional","CM PROPERTIES","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1725157d-7310-4f87-8441-517c633f5fccG.jpg","https://www.habitaclia.com/i50179000000725","2025-03-24","677523211","team@cmproperties.es","No","Muy bueno","","No","No contactado","11269","6","2","101","320000","3168","6","Muy baja"
"Fotocasa","7878","Venta","Plurifamiliar","Planta baja en Venta en Aiora","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4642479453","-0.3458264745","Bajos","Profesional","AGENCIA MEDITERRANEA","Sí","Sí","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/eed7d461-a83c-470b-af19-f7c12a01c1c6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186008543&tti=2","2025-03-24","962470418","i.agenciamediterranea.5940@inmovilla.com","No","Excelente","","No","No contactado","8764","2","2","67","250000","3731","6","Muy baja"
"habitaclia","439","Venta","Plurifamiliar","EXCELENTE VIVIENDA EN CL. BATELL!!!","","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4824137602","-0.3875559398","0","Profesional","IPISOS","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0222ce3b-b317-44c5-8a14-896c6223564eG.jpg","https://www.habitaclia.com/i12419000000433","2025-03-24","961931086","armandosuero@ipisos-realestate.com","No","Muy bueno","","No","No contactado","11225","6","2","101","320000","3168","6","Muy baja"
"habitaclia","P3929","Venta","Plurifamiliar","Piso para inversores con terraza garaje en La Petxina","","Valencia","Valencia","Extramurs","La Petxina","39.4734125021","-0.3920150979","0","Profesional","Person Inmobiliaria","Sí","Sí","Sí","No","No","No","No","No","https://images.habimg.com/imgh/01474a4a-d73f-4989-9827-1b4691271ae6G.jpg","https://www.habitaclia.com/i33945000002111","2025-03-24","605865417","info@personinmobiliaria.com","No","Muy bueno","","No","No contactado","1304","3","2","113","385000","3407","6","Moderada"
"milanuncios","539661652","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4659103223","-0.3463734777","2","Profesional","InmoPEOPLE","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0fea0962-7060-40fb-ab55-b8af326005a4G.jpg","https://www.milanuncios.com/anuncios/r539661652.htm","2025-03-24","962644325","iagestion_1974@iagestion.com","No","","","No","No contactado","81","3","1","81","180000","2222","1","Muy alta"
"habitaclia","0292059","Venta","Plurifamiliar","Junto a la Estación de San Isidro","","Valencia","Valencia","Patraix","Sant Isidre","39.4495296021","-0.4050813979","0","Profesional","DONPISO","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0284ccc9-f88c-46f3-9035-0a7229186915G.jpg","https://www.habitaclia.com/i885003220948","2025-03-24","933069090","bcncentral@donpiso.com","No","Muy bueno","","No","No contactado","11182","3","1","102","250000","2450","6","Muy baja"
"milanuncios","539646787","Venta","Plurifamiliar","Valencia Capital","46023","Valencia","Valencia","Camins al Grau","Penya - Roja - Avda. Francia","39.4593127433","-0.3484172567","","Profesional","Kensington Fines Properties International Valencia","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/07b76a0a-a75b-4670-81db-04098df40ba1G.jpg","https://www.milanuncios.com/anuncios/r539646787.htm","2025-03-24","961286291","valencia@kensington-international.com","No","","","No","No contactado","8723","4","2","146","620000","4246","6","Muy baja"
"habitaclia","VV2503055","Venta","Plurifamiliar","Bajo en Venta en Botánico","","Valencia","Valencia","Extramurs","Zona Botánico","39.4772966021","-0.3863143979","0","Profesional","APROPERTIES REAL ESTATE - VALENCIA","No","No","No","No","Sí","No","No","No","https://images.habimg.com/imgh/070ec287-e31c-41c9-b410-32fc48904a05G.jpg","https://www.habitaclia.com/i4737003824265","2025-03-24","623016964","eva.martinez-fortun@aproperties.es","No","Muy bueno","","No","No contactado","634","3","3","190","750000","3947","6","Moderada"
"milanuncios","539645538","Venta","Plurifamiliar","Valencia Capital","46004","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4661288433","-0.3740880567","2","Profesional","KLONOWSKI INMOBILIARIA","No","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/128231dc-f1ca-4b83-ade0-b666d78f4613G.jpg","https://www.milanuncios.com/anuncios/r539645538.htm","2025-03-24","962944815","atencion.cliente@klonowski.es","No","","","No","No contactado","3579","5","2","229","875000","3820","6","Muy baja"
"habitaclia","18","Venta","Plurifamiliar","Piso en venta en calle de José María Haro","","Valencia","Valencia","Poblats Marítims","Beteró","39.4701814602","-0.3379338398","1","Profesional","SV REAL ESTATE AGENCY","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/16402998-8eca-4321-bf75-59c16838b324G.jpg","https://www.habitaclia.com/i54352000000021","2025-03-24","34963236202","avenidadelpuerto@svrealestate.es","No","Muy bueno","","No","No contactado","9594","1","1","43","165000","3837","6","Muy baja"
"Fotocasa","106055659","Venta","Unifamiliar","Casa adosada en Venta en  de Cullera, Benimàmet","46035","Valencia","Valencia","Benimàmet","","39.5026589905","-0.4205600095","Undefined","Profesional","Gestiona","Sí","No","No","Sí","Sí","Sí","Sí","No","https://static.fotocasa.es/images/ads/856e8dd0-9fcd-4d96-853e-3271dcd75ad5?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186013007&tti=2","2025-03-24","961282806","gesttiona.mcb@gmail.com","No","Bueno","","No","No contactado","10604","3","6","861","550000","638","6","Muy baja"
"milanuncios","539653517","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","L'Eixample","Russafa","39.4595927053","-0.3765656027","2","Profesional","PIRAMIDES","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/10a9ea28-b0a0-4c8e-a662-0a3ca88005e2G.jpg","https://www.milanuncios.com/anuncios/r539653517.htm","2025-03-24","960965601","i.inmobiliariapiramides.1307@inmovilla.com","No","","","No","No contactado","4158","3","2","118","450000","3813","6","Muy baja"
"milanuncios","539689029","Venta","Plurifamiliar","Valencia Capital","46013","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.4563476207","-0.3573865713","","Profesional","GESTORIA CYA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2cd7795c-a8f7-4183-85ec-138704bb2553G.jpg","https://www.milanuncios.com/anuncios/r539689029.htm","2025-03-24","962645539","carlossmc@hotmail.com","No","","","No","No contactado","9870","1","1","65","300000","4615","6","Muy baja"
"milanuncios","539676644","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4736327433","-0.4028452567","","Profesional","EXPERCASA EN CORTS","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0d62522d-71b6-4eae-a5a5-02f6d248a7d1G.jpg","https://www.milanuncios.com/anuncios/r539676644.htm","2025-03-24","962645394","valenciawaksman@expercasa.com","No","","","No","No contactado","10418","3","1","87","220000","2528","6","Muy baja"
"milanuncios","539674076","Venta","Plurifamiliar","Valencia Capital","46025","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4907683793","-0.3857913007","","Profesional","PERCENT SERVICIOS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0914eeed-ea0f-4fdd-86fa-95dccee35bb7G.jpg","https://www.milanuncios.com/anuncios/r539674076.htm","2025-03-24","961283793","i.alfavalenciacentro.1930@inmovilla.com","No","","","No","No contactado","37","4","1","88","220000","2500","6","Muy alta"
"Fotocasa","AJR","Venta","Plurifamiliar","Piso en Venta en  Calle general palanca, La Xerea","46003","Valencia","Valencia","Ciutat Vella","La Xerea","39.4728522339","-0.369016183","Bajos","Profesional","CASETES INMOBILIARIA","No","Sí","No","Sí","No","No","No","No","https://static.fotocasa.es/images/ads/264b5b14-9dc6-4078-9c42-4082609be4c6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186010257&tti=2","2025-03-24","962948439","i.casetesinmobiliaria.9776@inmovilla.com","No","Muy bueno","","No","No contactado","8833","6","2","208","780000","3750","6","Muy baja"
"Fotocasa","IP_SM_918","Venta","Plurifamiliar","Piso en Venta en  CALLE MUÑIZ Y H DE ALBA  13. Valencia, Aiora","46022","Valencia","Valencia","Camins al Grau","Aiora","39.4656838931","-0.3465999069","2º","Profesional","InmoPEOPLE","No","Sí","Sí","Sí","No","Sí","No","No","https://static.fotocasa.es/images/ads/8f8f572e-8d53-4d97-99c2-1ae163643a95?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186012054&tti=2","2025-03-24","962644325","iagestion_1974@iagestion.com","No","","","No","No contactado","1150","3","1","81","180000","2222","1","Alta"
"Fotocasa","2030","Venta","Plurifamiliar","Piso en Venta en  Batel, Les Tendetes - Avenida Burjassot","46009","Valencia","Valencia","Campanar","Les Tendetes - Avenida Burjassot","39.4824989905","-0.3874810095","Bajos","Profesional","CM PROPERTIES","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/6e4e435c-389c-4ddf-aabf-f76cccf2786a?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186009481&tti=2","2025-03-24","962470759","team@cmproperties.es","No","Bueno","","No","No contactado","4300","6","2","101","320000","3168","6","Muy baja"
"milanuncios","539667316","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","Patraix","Barrio de Patraix","39.4676327433","-0.3936262567","7","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/02d0449a-87af-4599-b4e6-bf82e215c8b2G.jpg","https://www.milanuncios.com/anuncios/r539667316.htm","2025-03-24","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","3484","6","4","176","490000","2784","6","Muy baja"
"milanuncios","539667660","Venta","Unifamiliar","Valencia Capital","46035","Valencia","Valencia","Benimàmet","","39.5029327433","-0.4202862567","","Profesional","Gestiona","Sí","No","No","Sí","No","No","Sí","No","https://images.habimg.com/imgh/0bc8a067-f2e8-4858-80d7-10eac4914fd0G.jpg","https://www.milanuncios.com/anuncios/r539667660.htm","2025-03-24","961282806","gesttiona.mcb@gmail.com","No","","","No","No contactado","3644","3","6","861","550000","638","6","Muy baja"
"milanuncios","539653148","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","L'Olivereta","Nou Moles","39.4746417433","-0.3954635567","","Profesional","Person Inmobiliaria","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/15ee409a-439a-4bee-804c-7ed84f3d47beG.jpg","https://www.milanuncios.com/anuncios/r539653148.htm","2025-03-24","962647592","kem@inbox.witei.com","No","","","No","No contactado","3635","3","2","117","580000","4957","6","Muy baja"
"Fotocasa","6189","Venta","Plurifamiliar","Piso en Venta en La Raïosa","46007","Valencia","Valencia","Jesús","La Raïosa","39.4568863486","-0.3858439185","4º","Profesional","Casabella","No","No","No","No","Sí","No","No","No","https://static.fotocasa.es/images/ads/c51bfbcc-fd8d-45df-a7a6-ca1e21d52b19?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186015810&tti=2","2025-03-24","962470194","w3566@inmoweb.email","No","","","No","No contactado","2341","4","2","93","250000","2688","6","Baja"
"milanuncios","539667709","Venta","Plurifamiliar","Valencia Capital","46025","Valencia","Valencia","Benicalap","Barrio de Benicalap","39.4898327433","-0.3874962567","","Profesional","Gestiona","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/06114621-8841-4339-9b77-5f7ab89d6236G.jpg","https://www.milanuncios.com/anuncios/r539667709.htm","2025-03-24","961282806","gesttiona.mcb@gmail.com","No","","","No","No contactado","9774","1","1","180","245000","1361","6","Muy baja"
"Fotocasa","107433094","Venta","Plurifamiliar","Estudio en Venta en  Andarella, Vara de Quart","46014","Valencia","Valencia","Patraix","Vara de Quart","39.4611589905","-0.4129310095","Undefined","Profesional","Gestiona","Sí","Sí","No","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/0baedc71-082d-4552-a47e-e8aa0b86fe57?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186013045&tti=2","2025-03-24","961282806","gesttiona.mcb@gmail.com","No","Bueno","","No","No contactado","10454","","1","90","189000","2100","6","Muy baja"
"milanuncios","539667581","Venta","Plurifamiliar","Valencia Capital","46013","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.457078435","-0.3567165526","","Profesional","Huspy","Sí","Sí","No","Sí","No","No","No","No","https://images.habimg.com/imgh/03e04a62-9594-4ba3-bd72-50c18db41db8G.jpg","https://www.milanuncios.com/anuncios/r539667581.htm","2025-03-24","919453248","w3960@inmoweb.email","No","","","No","No contactado","9790","2","2","134","1290000","9626","6","Muy baja"
"habitaclia","J 10012","Venta","Plurifamiliar","","","Valencia","Valencia","Quatre Carreres","Ciutat de les Ciències i de les Arts - Justicia","39.4509309391","-0.3606085775","0","Profesional","TECNOPISO CATARROJA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/2b85ae3c-0ad4-4f65-ae47-cd4f7486d49dG.jpg","https://www.habitaclia.com/i8682003970979","2025-03-24","961.179.669","gerenciacatarroja@tecnopiso.net","No","Muy bueno","","No","No contactado","9233","2","1","80","360000","4500","6","Muy baja"
"Fotocasa","18","Venta","Plurifamiliar","Piso en Venta en  Carrer de José María Haro, Beteró","46022","Valencia","Valencia","Poblats Marítims","Beteró","39.4702507905","-0.3378645095","1º","Profesional","SV REAL ESTATE AGENCY","Sí","Sí","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/8e1b7190-df80-452b-b985-b5826d09220b?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=186014841&tti=2","2025-03-24","961281243","avenidadelpuerto@svrealestate.es","No","Muy bueno","","No","No contactado","2141","1","1","43","165000","3837","6","Baja"
"milanuncios","539680834","Venta","Unifamiliar","Valencia Capital","46035","Valencia","Valencia","Benimàmet","","39.5027327433","-0.4147462567","","Profesional","EXPERCASA SAN MARCELINO","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/03c48502-0a8f-4d0d-beed-fb8eb96104ecG.jpg","https://www.milanuncios.com/anuncios/r539680834.htm","2025-03-24","962645216","albal2@expercasa.com","No","","","No","No contactado","8671","2","1","110","149000","1354","6","Muy baja"
